,wf_id,dieSize,lotid,labels,image,set
8266,8266,1334.0,lot17106,Donut,wf_image_8266.png,val
8267,8267,1060.0,lot47466,Edge-Loc,wf_image_8267.png,test
8268,8268,710.0,lot35418,Scratch,wf_image_8268.png,train
8269,8269,2126.0,lot21038,Edge-Ring,wf_image_8269.png,test
8270,8270,3036.0,lot11880,Edge-Ring,wf_image_8270.png,train
8271,8271,776.0,lot40995,Loc,wf_image_8271.png,test
8272,8272,515.0,lot36838,Center,wf_image_8272.png,test
8273,8273,741.0,lot44364,Edge-Loc,wf_image_8273.png,val
8274,8274,733.0,lot35096,Center,wf_image_8274.png,test
8275,8275,518.0,lot44859,Near-full,wf_image_8275.png,train
8276,8276,1080.0,lot21758,Random,wf_image_8276.png,train
8277,8277,904.0,lot45634,Random,wf_image_8277.png,train
8278,8278,515.0,lot39675,Center,wf_image_8278.png,val
8279,8279,2126.0,lot22473,Edge-Ring,wf_image_8279.png,test
8280,8280,533.0,lot40500,Loc,wf_image_8280.png,cal
8281,8281,1075.0,lot2494,Edge-Ring,wf_image_8281.png,train
8282,8282,515.0,lot36952,Center,wf_image_8282.png,test
8283,8283,904.0,lot45637,Loc,wf_image_8283.png,test
8284,8284,2126.0,lot20133,Edge-Ring,wf_image_8284.png,test
8285,8285,3036.0,lot12744,Edge-Ring,wf_image_8285.png,train
8286,8286,1421.0,lot44789,Edge-Ring,wf_image_8286.png,test
8287,8287,515.0,lot36722,Center,wf_image_8287.png,train
8288,8288,1080.0,lot21488,Loc,wf_image_8288.png,train
8289,8289,904.0,lot45638,Center,wf_image_8289.png,train
8290,8290,843.0,lot42321,Center,wf_image_8290.png,train
8291,8291,515.0,lot36639,Center,wf_image_8291.png,cal
8292,8292,533.0,lot211,Scratch,wf_image_8292.png,train
8293,8293,515.0,lot35913,Center,wf_image_8293.png,train
8294,8294,846.0,lot5290,Edge-Loc,wf_image_8294.png,test
8295,8295,515.0,lot36706,Center,wf_image_8295.png,train
8296,8296,776.0,lot44139,Center,wf_image_8296.png,train
8297,8297,2126.0,lot20907,Edge-Ring,wf_image_8297.png,test
8298,8298,562.0,lot46774,Loc,wf_image_8298.png,cal
8299,8299,515.0,lot36566,Center,wf_image_8299.png,test
8300,8300,845.0,lot7244,Loc,wf_image_8300.png,train
8301,8301,1376.0,lot45705,Edge-Loc,wf_image_8301.png,cal
8302,8302,1226.0,lot22260,Center,wf_image_8302.png,test
8303,8303,939.0,lot8006,Loc,wf_image_8303.png,test
8304,8304,1109.0,lot45340,Edge-Loc,wf_image_8304.png,cal
8305,8305,3036.0,lot11967,Edge-Ring,wf_image_8305.png,train
8306,8306,710.0,lot35351,Center,wf_image_8306.png,test
8307,8307,2126.0,lot18380,Edge-Ring,wf_image_8307.png,test
8308,8308,515.0,lot32947,Center,wf_image_8308.png,test
8309,8309,516.0,lot43548,Edge-Loc,wf_image_8309.png,test
8310,8310,776.0,lot41026,Loc,wf_image_8310.png,cal
8311,8311,2126.0,lot22477,Edge-Ring,wf_image_8311.png,cal
8312,8312,600.0,lot47527,Edge-Ring,wf_image_8312.png,cal
8313,8313,533.0,lot40556,Loc,wf_image_8313.png,test
8314,8314,516.0,lot43033,Center,wf_image_8314.png,train
8315,8315,516.0,lot43552,Loc,wf_image_8315.png,cal
8316,8316,1109.0,lot45328,Edge-Loc,wf_image_8316.png,train
8317,8317,1334.0,lot17141,Donut,wf_image_8317.png,train
8318,8318,904.0,lot45631,Center,wf_image_8318.png,test
8319,8319,1376.0,lot45769,Edge-Loc,wf_image_8319.png,val
8320,8320,3036.0,lot2074,Edge-Ring,wf_image_8320.png,train
8321,8321,1291.0,lot11150,Edge-Ring,wf_image_8321.png,train
8322,8322,1291.0,lot10049,Edge-Ring,wf_image_8322.png,train
8323,8323,1349.0,lot2425,Random,wf_image_8323.png,train
8324,8324,3036.0,lot12756,Edge-Ring,wf_image_8324.png,val
8325,8325,846.0,lot5389,Edge-Loc,wf_image_8325.png,train
8326,8326,518.0,lot45259,Random,wf_image_8326.png,train
8327,8327,3036.0,lot11878,Edge-Ring,wf_image_8327.png,train
8328,8328,1376.0,lot45719,Loc,wf_image_8328.png,test
8329,8329,1797.0,lot4724,Edge-Loc,wf_image_8329.png,train
8330,8330,516.0,lot43014,Loc,wf_image_8330.png,train
8331,8331,1421.0,lot44783,Edge-Ring,wf_image_8331.png,test
8332,8332,516.0,lot42931,Random,wf_image_8332.png,train
8333,8333,533.0,lot40566,Edge-Loc,wf_image_8333.png,val
8334,8334,2126.0,lot21578,Edge-Ring,wf_image_8334.png,cal
8335,8335,515.0,lot6177,Center,wf_image_8335.png,train
8336,8336,3927.0,lot9147,Edge-Ring,wf_image_8336.png,train
8337,8337,776.0,lot40959,Edge-Loc,wf_image_8337.png,test
8338,8338,1334.0,lot17149,Donut,wf_image_8338.png,train
8339,8339,533.0,lot40420,Edge-Loc,wf_image_8339.png,test
8340,8340,515.0,lot36597,Center,wf_image_8340.png,test
8341,8341,533.0,lot42145,Random,wf_image_8341.png,val
8342,8342,1109.0,lot45308,Edge-Loc,wf_image_8342.png,train
8343,8343,1075.0,lot23104,Edge-Ring,wf_image_8343.png,train
8344,8344,1129.0,lot42681,Edge-Loc,wf_image_8344.png,cal
8345,8345,776.0,lot4840,Edge-Loc,wf_image_8345.png,train
8346,8346,1060.0,lot47466,Edge-Loc,wf_image_8346.png,train
8347,8347,1334.0,lot17145,Donut,wf_image_8347.png,train
8348,8348,1334.0,lot45958,Edge-Loc,wf_image_8348.png,train
8349,8349,1421.0,lot44803,Edge-Ring,wf_image_8349.png,val
8350,8350,741.0,lot44477,Loc,wf_image_8350.png,train
8351,8351,741.0,lot44536,Edge-Loc,wf_image_8351.png,train
8352,8352,516.0,lot43487,Loc,wf_image_8352.png,train
8353,8353,939.0,lot6250,Edge-Loc,wf_image_8353.png,train
8354,8354,2126.0,lot22486,Edge-Ring,wf_image_8354.png,train
8355,8355,1349.0,lot2426,Random,wf_image_8355.png,test
8356,8356,1075.0,lot23103,Edge-Ring,wf_image_8356.png,train
8357,8357,1129.0,lot42636,Scratch,wf_image_8357.png,test
8358,8358,846.0,lot5347,Edge-Loc,wf_image_8358.png,test
8359,8359,515.0,lot36931,Center,wf_image_8359.png,train
8360,8360,562.0,lot47158,Scratch,wf_image_8360.png,train
8361,8361,600.0,lot47542,Edge-Loc,wf_image_8361.png,train
8362,8362,733.0,lot39504,Center,wf_image_8362.png,train
8363,8363,516.0,lot43539,Edge-Loc,wf_image_8363.png,test
8364,8364,1075.0,lot13969,Edge-Ring,wf_image_8364.png,train
8365,8365,516.0,lot43501,Edge-Loc,wf_image_8365.png,val
8366,8366,1129.0,lot42620,Loc,wf_image_8366.png,train
8367,8367,733.0,lot34953,Loc,wf_image_8367.png,val
8368,8368,1109.0,lot45424,Edge-Loc,wf_image_8368.png,cal
8369,8369,1060.0,lot47388,Random,wf_image_8369.png,train
8370,8370,2126.0,lot22479,Edge-Ring,wf_image_8370.png,train
8371,8371,533.0,lot108,Edge-Loc,wf_image_8371.png,test
8372,8372,3036.0,lot2076,Edge-Ring,wf_image_8372.png,train
8373,8373,1080.0,lot21654,Loc,wf_image_8373.png,val
8374,8374,1080.0,lot18737,Random,wf_image_8374.png,cal
8375,8375,845.0,lot7258,Loc,wf_image_8375.png,train
8376,8376,1075.0,lot23103,Edge-Ring,wf_image_8376.png,val
8377,8377,939.0,lot6227,Loc,wf_image_8377.png,val
8378,8378,515.0,lot36596,Center,wf_image_8378.png,train
8379,8379,1129.0,lot42646,Loc,wf_image_8379.png,train
8380,8380,3036.0,lot11437,Scratch,wf_image_8380.png,train
8381,8381,1109.0,lot45539,Center,wf_image_8381.png,cal
8382,8382,518.0,lot43994,Edge-Loc,wf_image_8382.png,cal
8383,8383,515.0,lot36695,Center,wf_image_8383.png,train
8384,8384,3927.0,lot9146,Edge-Ring,wf_image_8384.png,train
8385,8385,562.0,lot47051,Edge-Loc,wf_image_8385.png,test
8386,8386,1129.0,lot42695,Loc,wf_image_8386.png,cal
8387,8387,1421.0,lot44775,Edge-Ring,wf_image_8387.png,train
8388,8388,1376.0,lot45777,Scratch,wf_image_8388.png,train
8389,8389,515.0,lot36951,Center,wf_image_8389.png,train
8390,8390,776.0,lot41171,Scratch,wf_image_8390.png,val
8391,8391,515.0,lot36963,Center,wf_image_8391.png,cal
8392,8392,1376.0,lot45897,Edge-Loc,wf_image_8392.png,val
8393,8393,1658.0,lot23844,Edge-Ring,wf_image_8393.png,train
8394,8394,1334.0,lot23143,Random,wf_image_8394.png,test
8395,8395,2126.0,lot21040,Edge-Ring,wf_image_8395.png,test
8396,8396,2126.0,lot20909,Edge-Ring,wf_image_8396.png,val
8397,8397,1075.0,lot44171,Edge-Ring,wf_image_8397.png,train
8398,8398,1109.0,lot45346,Edge-Loc,wf_image_8398.png,train
8399,8399,3036.0,lot12745,Edge-Ring,wf_image_8399.png,train
8400,8400,12662.0,lot17000,Edge-Ring,wf_image_8400.png,cal
8401,8401,515.0,lot37012,Edge-Loc,wf_image_8401.png,train
8402,8402,1139.0,lot42804,Edge-Loc,wf_image_8402.png,cal
8403,8403,1658.0,lot16605,Edge-Ring,wf_image_8403.png,cal
8404,8404,1075.0,lot2437,Edge-Ring,wf_image_8404.png,train
8405,8405,1080.0,lot23518,Donut,wf_image_8405.png,train
8406,8406,1080.0,lot21463,Random,wf_image_8406.png,cal
8407,8407,533.0,lot40524,Edge-Loc,wf_image_8407.png,train
8408,8408,1060.0,lot47306,Center,wf_image_8408.png,val
8409,8409,1075.0,lot23109,Edge-Ring,wf_image_8409.png,train
8410,8410,1060.0,lot47470,Edge-Loc,wf_image_8410.png,train
8411,8411,3036.0,lot12759,Edge-Ring,wf_image_8411.png,cal
8412,8412,12662.0,lot19858,Edge-Ring,wf_image_8412.png,train
8413,8413,1139.0,lot15561,Random,wf_image_8413.png,train
8414,8414,515.0,lot11057,Random,wf_image_8414.png,cal
8415,8415,1134.0,lot42783,Loc,wf_image_8415.png,train
8416,8416,3927.0,lot9156,Edge-Ring,wf_image_8416.png,train
8417,8417,516.0,lot43560,Edge-Ring,wf_image_8417.png,val
8418,8418,3036.0,lot2076,Edge-Ring,wf_image_8418.png,cal
8419,8419,1334.0,lot17190,Loc,wf_image_8419.png,train
8420,8420,2126.0,lot20910,Edge-Ring,wf_image_8420.png,test
8421,8421,1075.0,lot13961,Edge-Ring,wf_image_8421.png,train
8422,8422,1636.0,lot24673,Edge-Loc,wf_image_8422.png,train
8423,8423,515.0,lot37014,Center,wf_image_8423.png,train
8424,8424,1075.0,lot23099,Edge-Ring,wf_image_8424.png,val
8425,8425,3036.0,lot11879,Edge-Ring,wf_image_8425.png,train
8426,8426,776.0,lot44140,Edge-Loc,wf_image_8426.png,cal
8427,8427,518.0,lot44014,Loc,wf_image_8427.png,test
8428,8428,1075.0,lot2505,Edge-Ring,wf_image_8428.png,train
8429,8429,1334.0,lot17154,Donut,wf_image_8429.png,val
8430,8430,1075.0,lot23098,Edge-Ring,wf_image_8430.png,train
8431,8431,518.0,lot43910,Center,wf_image_8431.png,train
8432,8432,533.0,lot64,Scratch,wf_image_8432.png,train
8433,8433,1291.0,lot10942,Edge-Loc,wf_image_8433.png,test
8434,8434,1129.0,lot42615,Loc,wf_image_8434.png,test
8435,8435,845.0,lot7240,Loc,wf_image_8435.png,test
8436,8436,2126.0,lot20737,Edge-Ring,wf_image_8436.png,val
8437,8437,3036.0,lot2076,Edge-Ring,wf_image_8437.png,train
8438,8438,710.0,lot38319,Edge-Loc,wf_image_8438.png,train
8439,8439,845.0,lot42301,Loc,wf_image_8439.png,cal
8440,8440,3036.0,lot12760,Edge-Ring,wf_image_8440.png,val
8441,8441,1376.0,lot45929,Donut,wf_image_8441.png,train
8442,8442,1801.0,lot4082,Edge-Loc,wf_image_8442.png,train
8443,8443,1421.0,lot44802,Edge-Ring,wf_image_8443.png,train
8444,8444,1999.0,lot14919,Edge-Ring,wf_image_8444.png,train
8445,8445,904.0,lot45642,Center,wf_image_8445.png,test
8446,8446,939.0,lot7994,Loc,wf_image_8446.png,test
8447,8447,1129.0,lot7464,Edge-Loc,wf_image_8447.png,test
8448,8448,1075.0,lot2527,Edge-Ring,wf_image_8448.png,test
8449,8449,844.0,lot42324,Loc,wf_image_8449.png,cal
8450,8450,844.0,lot42368,Edge-Loc,wf_image_8450.png,train
8451,8451,562.0,lot46960,Edge-Loc,wf_image_8451.png,train
8452,8452,533.0,lot40438,Random,wf_image_8452.png,train
8453,8453,600.0,lot47489,Scratch,wf_image_8453.png,cal
8454,8454,1060.0,lot47468,Edge-Loc,wf_image_8454.png,test
8455,8455,2126.0,lot18018,Edge-Ring,wf_image_8455.png,train
8456,8456,3036.0,lot12772,Edge-Ring,wf_image_8456.png,cal
8457,8457,1074.0,lot44169,Edge-Ring,wf_image_8457.png,test
8458,8458,939.0,lot6229,Loc,wf_image_8458.png,train
8459,8459,1060.0,lot47420,Scratch,wf_image_8459.png,train
8460,8460,1080.0,lot21444,Random,wf_image_8460.png,train
8461,8461,2126.0,lot20908,Edge-Ring,wf_image_8461.png,test
8462,8462,3927.0,lot9153,Edge-Ring,wf_image_8462.png,train
8463,8463,515.0,lot39565,Center,wf_image_8463.png,train
8464,8464,515.0,lot36765,Center,wf_image_8464.png,val
8465,8465,1421.0,lot44778,Edge-Ring,wf_image_8465.png,val
8466,8466,1349.0,lot2377,Random,wf_image_8466.png,cal
8467,8467,844.0,lot42368,Edge-Loc,wf_image_8467.png,test
8468,8468,1075.0,lot2517,Edge-Ring,wf_image_8468.png,train
8469,8469,1376.0,lot45801,Scratch,wf_image_8469.png,train
8470,8470,1999.0,lot14826,Edge-Ring,wf_image_8470.png,train
8471,8471,1376.0,lot45722,Scratch,wf_image_8471.png,train
8472,8472,904.0,lot45623,Loc,wf_image_8472.png,cal
8473,8473,1075.0,lot2149,Edge-Ring,wf_image_8473.png,val
8474,8474,1060.0,lot47433,Edge-Loc,wf_image_8474.png,train
8475,8475,2126.0,lot22477,Edge-Ring,wf_image_8475.png,test
8476,8476,776.0,lot41092,Edge-Loc,wf_image_8476.png,train
8477,8477,1376.0,lot45730,Edge-Loc,wf_image_8477.png,train
8478,8478,562.0,lot46740,Edge-Loc,wf_image_8478.png,train
8479,8479,1334.0,lot17191,Donut,wf_image_8479.png,val
8480,8480,1080.0,lot21715,Loc,wf_image_8480.png,train
8481,8481,3036.0,lot11232,Edge-Ring,wf_image_8481.png,val
8482,8482,1376.0,lot19252,Donut,wf_image_8482.png,val
8483,8483,710.0,lot38442,Edge-Loc,wf_image_8483.png,val
8484,8484,515.0,lot35917,Center,wf_image_8484.png,train
8485,8485,776.0,lot40951,Edge-Loc,wf_image_8485.png,test
8486,8486,600.0,lot47486,Edge-Loc,wf_image_8486.png,train
8487,8487,1060.0,lot47471,Loc,wf_image_8487.png,train
8488,8488,1800.0,lot4734,Edge-Loc,wf_image_8488.png,val
8489,8489,1074.0,lot44162,Edge-Ring,wf_image_8489.png,test
8490,8490,515.0,lot35960,Center,wf_image_8490.png,test
8491,8491,600.0,lot47491,Scratch,wf_image_8491.png,cal
8492,8492,1291.0,lot13709,Edge-Ring,wf_image_8492.png,train
8493,8493,515.0,lot36642,Center,wf_image_8493.png,train
8494,8494,12662.0,lot19856,Edge-Ring,wf_image_8494.png,train
8495,8495,1658.0,lot16536,Edge-Ring,wf_image_8495.png,cal
8496,8496,1075.0,lot23107,Edge-Ring,wf_image_8496.png,train
8497,8497,533.0,lot40425,Edge-Loc,wf_image_8497.png,train
8498,8498,515.0,lot36686,Center,wf_image_8498.png,train
8499,8499,1129.0,lot42633,Loc,wf_image_8499.png,test
8500,8500,904.0,lot45626,Center,wf_image_8500.png,train
8501,8501,515.0,lot36722,Center,wf_image_8501.png,test
8502,8502,3927.0,lot2153,Edge-Ring,wf_image_8502.png,train
8503,8503,516.0,lot43264,Random,wf_image_8503.png,train
8504,8504,515.0,lot36722,Center,wf_image_8504.png,train
8505,8505,497.0,lot45128,Loc,wf_image_8505.png,train
8506,8506,741.0,lot44545,Loc,wf_image_8506.png,train
8507,8507,1226.0,lot23664,Center,wf_image_8507.png,train
8508,8508,776.0,lot41026,Loc,wf_image_8508.png,train
8509,8509,776.0,lot40871,Scratch,wf_image_8509.png,test
8510,8510,1074.0,lot44166,Edge-Ring,wf_image_8510.png,cal
8511,8511,1376.0,lot45690,Loc,wf_image_8511.png,train
8512,8512,3927.0,lot2155,Edge-Ring,wf_image_8512.png,train
8513,8513,1075.0,lot44169,Edge-Ring,wf_image_8513.png,train
8514,8514,1129.0,lot42728,Loc,wf_image_8514.png,train
8515,8515,1080.0,lot18723,Random,wf_image_8515.png,train
8516,8516,710.0,lot4550,Scratch,wf_image_8516.png,train
8517,8517,1334.0,lot17178,Center,wf_image_8517.png,test
8518,8518,1075.0,lot13966,Edge-Ring,wf_image_8518.png,train
8519,8519,776.0,lot41057,Scratch,wf_image_8519.png,test
8520,8520,1080.0,lot21535,Random,wf_image_8520.png,test
8521,8521,904.0,lot45624,Center,wf_image_8521.png,test
8522,8522,515.0,lot35917,Center,wf_image_8522.png,test
8523,8523,1376.0,lot45762,Edge-Ring,wf_image_8523.png,train
8524,8524,1349.0,lot2429,Random,wf_image_8524.png,cal
8525,8525,1658.0,lot16606,Edge-Ring,wf_image_8525.png,train
8526,8526,12662.0,lot24523,Edge-Ring,wf_image_8526.png,train
8527,8527,1109.0,lot45566,Donut,wf_image_8527.png,cal
8528,8528,741.0,lot44243,Edge-Loc,wf_image_8528.png,train
8529,8529,741.0,lot44458,Loc,wf_image_8529.png,train
8530,8530,710.0,lot4203,Edge-Loc,wf_image_8530.png,train
8531,8531,1376.0,lot45756,Edge-Loc,wf_image_8531.png,test
8532,8532,1075.0,lot2511,Edge-Ring,wf_image_8532.png,train
8533,8533,562.0,lot46873,Edge-Loc,wf_image_8533.png,test
8534,8534,515.0,lot33078,Center,wf_image_8534.png,train
8535,8535,1291.0,lot10050,Edge-Ring,wf_image_8535.png,test
8536,8536,844.0,lot7241,Loc,wf_image_8536.png,train
8537,8537,710.0,lot35472,Center,wf_image_8537.png,train
8538,8538,904.0,lot45622,Center,wf_image_8538.png,train
8539,8539,1304.0,lot4371,Edge-Loc,wf_image_8539.png,train
8540,8540,2126.0,lot18017,Edge-Ring,wf_image_8540.png,train
8541,8541,1129.0,lot42718,Edge-Loc,wf_image_8541.png,train
8542,8542,12662.0,lot19852,Edge-Ring,wf_image_8542.png,val
8543,8543,515.0,lot36975,Center,wf_image_8543.png,test
8544,8544,1080.0,lot21611,Center,wf_image_8544.png,cal
8545,8545,1999.0,lot14760,Edge-Ring,wf_image_8545.png,test
8546,8546,1109.0,lot45573,Near-full,wf_image_8546.png,cal
8547,8547,516.0,lot43097,Edge-Loc,wf_image_8547.png,train
8548,8548,2126.0,lot20905,Edge-Ring,wf_image_8548.png,train
8549,8549,1075.0,lot2527,Edge-Ring,wf_image_8549.png,test
8550,8550,1109.0,lot45468,Center,wf_image_8550.png,test
8551,8551,12662.0,lot19842,Edge-Ring,wf_image_8551.png,test
8552,8552,1304.0,lot3298,Edge-Ring,wf_image_8552.png,cal
8553,8553,562.0,lot46800,Edge-Loc,wf_image_8553.png,train
8554,8554,1334.0,lot17150,Center,wf_image_8554.png,train
8555,8555,939.0,lot6022,Edge-Ring,wf_image_8555.png,train
8556,8556,515.0,lot36574,Center,wf_image_8556.png,train
8557,8557,2126.0,lot22486,Edge-Ring,wf_image_8557.png,train
8558,8558,12662.0,lot19848,Edge-Ring,wf_image_8558.png,train
8559,8559,904.0,lot45624,Center,wf_image_8559.png,train
8560,8560,3036.0,lot12748,Edge-Ring,wf_image_8560.png,train
8561,8561,939.0,lot6367,Loc,wf_image_8561.png,val
8562,8562,533.0,lot11000,Loc,wf_image_8562.png,train
8563,8563,2126.0,lot21042,Edge-Ring,wf_image_8563.png,train
8564,8564,516.0,lot42987,Loc,wf_image_8564.png,train
8565,8565,741.0,lot44215,Random,wf_image_8565.png,train
8566,8566,776.0,lot41041,Loc,wf_image_8566.png,test
8567,8567,844.0,lot42260,Random,wf_image_8567.png,cal
8568,8568,1075.0,lot2503,Edge-Ring,wf_image_8568.png,test
8569,8569,516.0,lot43568,Center,wf_image_8569.png,train
8570,8570,562.0,lot47086,Scratch,wf_image_8570.png,cal
8571,8571,516.0,lot43570,Loc,wf_image_8571.png,train
8572,8572,516.0,lot43256,Random,wf_image_8572.png,train
8573,8573,499.0,lot45216,Edge-Loc,wf_image_8573.png,cal
8574,8574,1075.0,lot13969,Edge-Ring,wf_image_8574.png,val
8575,8575,776.0,lot40838,Scratch,wf_image_8575.png,train
8576,8576,3036.0,lot11690,Edge-Ring,wf_image_8576.png,val
8577,8577,1291.0,lot12743,Edge-Ring,wf_image_8577.png,train
8578,8578,1334.0,lot17178,Donut,wf_image_8578.png,test
8579,8579,1334.0,lot17164,Loc,wf_image_8579.png,cal
8580,8580,776.0,lot41001,Edge-Loc,wf_image_8580.png,test
8581,8581,776.0,lot41065,Loc,wf_image_8581.png,cal
8582,8582,733.0,lot26836,Edge-Ring,wf_image_8582.png,val
8583,8583,515.0,lot36827,Center,wf_image_8583.png,train
8584,8584,1109.0,lot45403,Loc,wf_image_8584.png,val
8585,8585,2126.0,lot22490,Edge-Ring,wf_image_8585.png,val
8586,8586,741.0,lot44191,Edge-Loc,wf_image_8586.png,train
8587,8587,533.0,lot10590,Edge-Loc,wf_image_8587.png,cal
8588,8588,515.0,lot39691,Center,wf_image_8588.png,test
8589,8589,2126.0,lot22478,Edge-Ring,wf_image_8589.png,val
8590,8590,533.0,lot40625,Center,wf_image_8590.png,train
8591,8591,1421.0,lot44800,Edge-Ring,wf_image_8591.png,cal
8592,8592,1075.0,lot23101,Edge-Ring,wf_image_8592.png,test
8593,8593,845.0,lot42370,Donut,wf_image_8593.png,train
8594,8594,1421.0,lot44817,Edge-Ring,wf_image_8594.png,train
8595,8595,1075.0,lot12905,Edge-Ring,wf_image_8595.png,train
8596,8596,1075.0,lot2526,Edge-Ring,wf_image_8596.png,train
8597,8597,518.0,lot43988,Loc,wf_image_8597.png,train
8598,8598,1226.0,lot23595,Center,wf_image_8598.png,train
8599,8599,515.0,lot36994,Center,wf_image_8599.png,train
8600,8600,533.0,lot42157,Edge-Loc,wf_image_8600.png,train
8601,8601,939.0,lot7840,Random,wf_image_8601.png,train
8602,8602,843.0,lot42253,Donut,wf_image_8602.png,test
8603,8603,2126.0,lot21042,Edge-Ring,wf_image_8603.png,train
8604,8604,1658.0,lot23110,Edge-Ring,wf_image_8604.png,val
8605,8605,562.0,lot46800,Edge-Ring,wf_image_8605.png,train
8606,8606,1080.0,lot24207,Donut,wf_image_8606.png,test
8607,8607,1139.0,lot42778,Near-full,wf_image_8607.png,val
8608,8608,842.0,lot42271,Edge-Loc,wf_image_8608.png,train
8609,8609,939.0,lot7846,Loc,wf_image_8609.png,val
8610,8610,1075.0,lot12910,Edge-Ring,wf_image_8610.png,train
8611,8611,515.0,lot35898,Center,wf_image_8611.png,train
8612,8612,1075.0,lot2517,Edge-Ring,wf_image_8612.png,train
8613,8613,1129.0,lot42688,Center,wf_image_8613.png,train
8614,8614,3927.0,lot9152,Edge-Ring,wf_image_8614.png,train
8615,8615,518.0,lot43978,Edge-Loc,wf_image_8615.png,val
8616,8616,518.0,lot45275,Edge-Loc,wf_image_8616.png,train
8617,8617,1801.0,lot4647,Edge-Ring,wf_image_8617.png,train
8618,8618,845.0,lot42279,Donut,wf_image_8618.png,test
8619,8619,904.0,lot45624,Center,wf_image_8619.png,train
8620,8620,515.0,lot39622,Center,wf_image_8620.png,cal
8621,8621,1658.0,lot16606,Edge-Ring,wf_image_8621.png,train
8622,8622,1800.0,lot6697,Edge-Ring,wf_image_8622.png,train
8623,8623,1421.0,lot44807,Edge-Ring,wf_image_8623.png,test
8624,8624,1075.0,lot2505,Edge-Ring,wf_image_8624.png,cal
8625,8625,2126.0,lot20135,Edge-Ring,wf_image_8625.png,test
8626,8626,1376.0,lot45778,Edge-Loc,wf_image_8626.png,cal
8627,8627,518.0,lot43996,Edge-Ring,wf_image_8627.png,val
8628,8628,1109.0,lot45550,Scratch,wf_image_8628.png,cal
8629,8629,515.0,lot36826,Center,wf_image_8629.png,test
8630,8630,1075.0,lot13967,Edge-Ring,wf_image_8630.png,test
8631,8631,515.0,lot39556,Center,wf_image_8631.png,train
8632,8632,904.0,lot45646,Center,wf_image_8632.png,train
8633,8633,939.0,lot7939,Loc,wf_image_8633.png,train
8634,8634,1334.0,lot17148,Donut,wf_image_8634.png,train
8635,8635,515.0,lot36742,Center,wf_image_8635.png,test
8636,8636,1080.0,lot21649,Edge-Loc,wf_image_8636.png,train
8637,8637,515.0,lot33177,Center,wf_image_8637.png,val
8638,8638,1421.0,lot44811,Edge-Ring,wf_image_8638.png,test
8639,8639,776.0,lot44106,Edge-Loc,wf_image_8639.png,train
8640,8640,904.0,lot45624,Center,wf_image_8640.png,train
8641,8641,1109.0,lot45546,Edge-Loc,wf_image_8641.png,train
8642,8642,776.0,lot41020,Loc,wf_image_8642.png,train
8643,8643,1421.0,lot44795,Edge-Loc,wf_image_8643.png,train
8644,8644,562.0,lot46815,Edge-Loc,wf_image_8644.png,cal
8645,8645,776.0,lot40913,Edge-Loc,wf_image_8645.png,train
8646,8646,712.0,lot27615,Edge-Ring,wf_image_8646.png,cal
8647,8647,533.0,lot152,Random,wf_image_8647.png,val
8648,8648,1075.0,lot2519,Edge-Ring,wf_image_8648.png,train
8649,8649,562.0,lot47092,Scratch,wf_image_8649.png,train
8650,8650,518.0,lot45259,Random,wf_image_8650.png,train
8651,8651,1060.0,lot47407,Scratch,wf_image_8651.png,train
8652,8652,3927.0,lot2534,Edge-Ring,wf_image_8652.png,train
8653,8653,515.0,lot36809,Center,wf_image_8653.png,train
8654,8654,733.0,lot26846,Edge-Ring,wf_image_8654.png,cal
8655,8655,1075.0,lot2504,Edge-Ring,wf_image_8655.png,train
8656,8656,515.0,lot32893,Center,wf_image_8656.png,val
8657,8657,533.0,lot40665,Edge-Loc,wf_image_8657.png,cal
8658,8658,1075.0,lot13960,Edge-Ring,wf_image_8658.png,train
8659,8659,3036.0,lot12764,Edge-Ring,wf_image_8659.png,test
8660,8660,1109.0,lot45353,Edge-Loc,wf_image_8660.png,train
8661,8661,533.0,lot42158,Loc,wf_image_8661.png,train
8662,8662,1080.0,lot21748,Random,wf_image_8662.png,train
8663,8663,710.0,lot9295,Edge-Loc,wf_image_8663.png,cal
8664,8664,710.0,lot38650,Edge-Loc,wf_image_8664.png,cal
8665,8665,741.0,lot44524,Loc,wf_image_8665.png,test
8666,8666,1080.0,lot24200,Edge-Loc,wf_image_8666.png,val
8667,8667,533.0,lot40629,Center,wf_image_8667.png,train
8668,8668,533.0,lot40436,Edge-Loc,wf_image_8668.png,train
8669,8669,741.0,lot44315,Loc,wf_image_8669.png,train
8670,8670,741.0,lot2340,Edge-Ring,wf_image_8670.png,cal
8671,8671,515.0,lot36975,Center,wf_image_8671.png,cal
8672,8672,2126.0,lot22486,Edge-Ring,wf_image_8672.png,cal
8673,8673,1421.0,lot44778,Edge-Loc,wf_image_8673.png,test
8674,8674,1075.0,lot23098,Edge-Ring,wf_image_8674.png,val
8675,8675,1080.0,lot23498,Donut,wf_image_8675.png,test
8676,8676,1658.0,lot19814,Edge-Ring,wf_image_8676.png,train
8677,8677,776.0,lot41029,Edge-Loc,wf_image_8677.png,test
8678,8678,516.0,lot43390,Edge-Loc,wf_image_8678.png,cal
8679,8679,1658.0,lot20569,Edge-Ring,wf_image_8679.png,test
8680,8680,1226.0,lot15322,Edge-Loc,wf_image_8680.png,train
